1,0,1,18,0,0.22,0.51,0.1343,1,0.2273,1,163,4
1,0,1,19,0,0.22,0.55,0.0896,1,0.2576,1,112,4
1,0,1,20,0,0.2,0.51,0.1642,1,0.2121,1,69,4
1,0,1,21,0,0.22,0.55,0.2239,2,0.2121,1,48,4
1,0,1,22,0,0.22,0.51,0.2836,2,0.2121,1,52,4
1,0,1,23,0,0.2,0.59,0.194,2,0.197,1,23,4
1,0,1,0,0,0.2,0.64,0.194,2,0.197,1,17,5
1,0,1,1,0,0.2,0.69,0.2239,2,0.197,1,7,5
1,0,1,2,0,0.2,0.69,0.2239,2,0.197,1,1,5
1,0,1,4,0,0.2,0.69,0.1343,2,0.2121,1,1,5
1,0,1,5,0,0.22,0.55,0,3,0.2727,1,5,5
1,0,1,6,0,0.2,0.69,0,2,0.2576,1,34,5
1,0,1,7,0,0.2,0.69,0.1343,1,0.2121,1,84,5
1,0,1,8,0,0.2,0.51,0.2537,1,0.197,1,210,5
1,0,1,9,0,0.2,0.47,0.2985,1,0.1818,1,134,5
1,0,1,10,0,0.22,0.37,0.3284,1,0.197,1,63,5
1,0,1,11,0,0.2,0.4,0.2239,2,0.197,1,67,5
1,0,1,12,0,0.2,0.37,0.2537,2,0.197,1,59,5
1,0,1,13,0,0.2,0.37,0.2836,2,0.1818,1,73,5
1,0,1,14,0,0.2,0.4,0.2537,2,0.197,1,50,5
1,0,1,15,0,0.2,0.37,0.1642,2,0.2121,1,72,5
1,0,1,16,0,0.2,0.37,0.1642,2,0.2121,1,87,5
1,0,1,17,0,0.2,0.37,0,2,0.2576,1,187,5
1,0,1,18,0,0.2,0.4,0.0896,1,0.2273,1,123,5
1,0,1,19,0,0.16,0.55,0.0896,1,0.197,1,95,5
1,0,1,20,0,0.18,0.47,0.1045,1,0.2121,1,51,5
1,0,1,21,0,0.18,0.47,0.1343,1,0.197,1,39,5
1,0,1,22,0,0.18,0.43,0.1642,2,0.197,1,36,5
1,0,1,23,0,0.18,0.51,0.1642,2,0.197,1,15,5
1,0,1,0,0,0.18,0.51,0.1642,2,0.197,0,25,6
1,0,1,1,0,0.18,0.55,0.0896,2,0.2121,0,16,6
1,0,1,2,0,0.18,0.55,0,2,0.2424,0,16,6
1,0,1,3,0,0.18,0.55,0.1642,3,0.197,0,7,6
1,0,1,4,0,0.18,0.55,0.1642,3,0.197,0,1,6
1,0,1,5,0,0.16,0.74,0.1642,2,0.1667,0,5,6
1,0,1,6,0,0.16,0.74,0.1642,2,0.1667,0,2,6
1,0,1,7,0,0.16,0.74,0.1045,2,0.1818,0,9,6
1,0,1,8,0,0.16,0.93,0.1045,3,0.1818,0,15,6
1,0,1,9,0,0.16,0.93,0.1045,3,0.1818,0,20,6
1,0,1,10,0,0.18,0.8,0.1642,2,0.197,0,61,6
1,0,1,11,0,0.2,0.69,0.3881,2,0.1818,0,62,6
1,0,1,12,0,0.2,0.59,0.3582,2,0.1818,0,98,6
1,0,1,13,0,0.2,0.44,0.3284,1,0.1818,0,102,6
1,0,1,14,0,0.2,0.32,0.4925,1,0.1667,0,95,6
1,0,1,15,0,0.2,0.32,0.4478,1,0.1667,0,74,6
1,0,1,16,0,0.18,0.29,0.4478,1,0.1364,0,76,6
1,0,1,17,0,0.16,0.37,0.5522,1,0.1212,0,69,6
1,0,1,18,0,0.14,0.39,0.2985,1,0.1212,0,55,6
1,0,1,19,0,0.14,0.36,0.2537,1,0.1212,0,30,6
1,0,1,20,0,0.12,0.36,0.2537,1,0.1212,0,28,6
1,0,1,21,0,0.12,0.39,0.3582,1,0.1061,0,37,6
1,0,1,22,0,0.12,0.36,0.3881,1,0.1061,0,34,6
1,0,1,23,0,0.1,0.39,0.4478,1,0.0606,0,22,6
1,0,1,0,0,0.1,0.42,0.3881,1,0.0758,0,25,7
1,0,1,1,0,0.1,0.42,0.4627,1,0.0606,0,12,7
1,0,1,2,0,0.1,0.46,0.4627,1,0.0606,0,11,7
1,0,1,3,0,0.1,0.46,0.4179,1,0.0758,0,4,7
1,0,1,4,0,0.08,0.53,0.194,1,0.0909,0,1,7
1,0,1,5,0,0.08,0.53,0.194,1,0.0909,0,1,7
1,0,1,6,0,0.1,0.49,0.2836,1,0.0909,0,1,7
1,0,1,7,0,0.08,0.53,0.194,1,0.0909,0,6,7
1,0,1,8,0,0.1,0.49,0.2836,1,0.0909,0,10,7
1,0,1,9,0,0.12,0.46,0.5224,1,0.0758,0,19,7
1,0,1,10,0,0.14,0.43,0.3881,1,0.1061,0,49,7
1,0,1,11,0,0.16,0.4,0.5224,1,0.1212,0,49,7
1,0,1,12,0,0.18,0.37,0.4478,1,0.1364,0,83,7
1,0,1,13,0,0.2,0.34,0.4478,1,0.1667,0,75,7
1,0,1,14,0,0.22,0.32,0.4627,1,0.1818,0,72,7
1,0,1,15,0,0.22,0.35,0.3582,1,0.197,0,82,7
1,0,1,16,0,0.2,0.34,0.4478,1,0.1667,0,92,7
1,0,1,17,0,0.18,0.37,0.3881,1,0.1515,0,62,7
1,0,1,18,0,0.16,0.4,0.3284,1,0.1364,0,48,7
1,0,1,19,0,0.16,0.43,0.3284,1,0.1364,0,41,7
1,0,1,20,0,0.14,0.46,0.2537,1,0.1212,0,38,7
1,0,1,21,0,0.14,0.46,0.4179,1,0.1061,0,20,7
1,0,1,22,0,0.14,0.46,0.2985,1,0.1212,0,15,7
1,0,1,23,0,0.12,0.5,0.194,1,0.1364,0,6,7
1,0,1,0,0,0.12,0.5,0.2836,1,0.1212,1,5,1
1,0,1,1,0,0.12,0.5,0.2836,1,0.1212,1,1,1
1,0,1,2,0,0.12,0.5,0.2239,1,0.1212,1,3,1
1,0,1,3,0,0.12,0.5,0.2239,1,0.1212,1,1,1
1,0,1,4,0,0.1,0.54,0.1343,1,0.1212,1,3,1
1,0,1,5,0,0.1,0.54,0.2537,1,0.1061,1,3,1
1,0,1,6,0,0.12,0.5,0.2836,1,0.1212,1,31,1
1,0,1,7,0,0.12,0.5,0.2239,1,0.1212,1,77,1
1,0,1,8,0,0.12,0.5,0.2836,2,0.1212,1,188,1
1,0,1,9,0,0.14,0.5,0.2537,2,0.1212,1,94,1
1,0,1,10,0,0.14,0.5,0.2985,2,0.1212,1,31,1
1,0,1,11,0,0.16,0.47,0.2836,2,0.1364,1,30,1
1,0,1,12,0,0.2,0.4,0.2836,2,0.1818,1,52,1
1,0,1,13,0,0.2,0.4,0.2836,2,0.1818,1,54,1
1,0,1,14,0,0.2,0.4,0.2239,2,0.197,1,47,1
1,0,1,15,0,0.2,0.4,0.2239,2,0.197,1,45,1
1,0,1,16,0,0.2,0.4,0.1343,1,0.2121,1,74,1
1,0,1,17,0,0.2,0.4,0.1045,1,0.2273,1,178,1
1,0,1,18,0,0.2,0.4,0.2239,1,0.197,1,155,1
1,0,1,19,0,0.16,0.47,0.1642,1,0.1667,1,95,1
1,0,1,20,0,0.16,0.5,0.1642,1,0.1667,1,74,1
1,0,1,21,0,0.14,0.59,0.194,1,0.1364,1,38,1
1,0,1,22,0,0.14,0.59,0.1642,1,0.1515,1,24,1
1,0,1,23,0,0.14,0.59,0.1642,1,0.1515,1,18,1
1,0,1,0,0,0.14,0.59,0.1045,1,0.1667,1,12,2
1,0,1,1,0,0.14,0.59,0.1642,1,0.1515,1,3,2
1,0,1,2,0,0.16,0.55,0.194,2,0.1515,1,3,2
1,0,1,5,0,0.16,0.55,0.1343,2,0.1818,1,6,2
1,0,1,6,0,0.16,0.55,0.1343,2,0.1818,1,27,2
1,0,1,7,0,0.16,0.55,0,2,0.2273,1,99,2
1,0,1,8,0,0.18,0.51,0.0896,2,0.2121,1,217,2
1,0,1,9,0,0.18,0.51,0.1642,2,0.197,1,130,2
1,0,1,10,0,0.2,0.51,0.1642,2,0.2121,1,54,2
1,0,1,11,0,0.2,0.47,0.1343,2,0.2121,1,35,2
1,0,1,12,0,0.2,0.51,0.1045,2,0.2273,1,57,2
1,0,1,13,0,0.2,0.59,0.0896,2,0.2273,1,52,2
1,0,1,14,0,0.2,0.59,0.0896,2,0.2273,1,63,2
1,0,1,15,0,0.16,0.8,0.0896,2,0.197,1,47,2
1,0,1,16,0,0.16,0.86,0.2239,2,0.1515,1,76,2
1,0,1,17,0,0.16,0.86,0.2239,2,0.1515,1,136,2
1,0,1,18,0,0.16,0.93,0.1045,3,0.1818,1,95,2
1,0,1,19,0,0.16,0.93,0,3,0.2273,1,51,2
1,0,1,20,0,0.16,0.93,0.194,3,0.1515,1,32,2
1,0,1,21,0,0.16,0.86,0.0896,3,0.197,1,20,2
1,0,1,22,0,0.16,0.93,0.1045,3,0.1818,1,29,2
1,0,1,23,0,0.16,0.93,0.0896,3,0.197,1,19,2
1,0,1,0,0,0.16,0.86,0.0896,2,0.197,1,7,3
1,0,1,1,0,0.16,0.86,0.1045,2,0.1818,1,6,3
1,0,1,2,0,0.14,0.86,0.1343,1,0.1515,1,1,3
1,0,1,5,0,0.14,0.86,0.1642,1,0.1515,1,5,3
1,0,1,6,0,0.12,0.93,0.1343,1,0.1515,1,16,3
1,0,1,7,0,0.14,0.69,0.1343,1,0.1515,1,54,3
1,0,1,8,0,0.16,0.59,0.1642,1,0.1667,1,128,3
1,0,1,9,0,0.16,0.59,0.3284,1,0.1364,1,81,3
1,0,1,10,0,0.18,0.55,0.2239,1,0.1818,1,39,3
1,0,1,11,0,0.2,0.51,0.3881,1,0.1818,1,35,3
1,0,1,12,0,0.2,0.47,0.5821,1,0.1515,1,55,3
1,0,1,13,0,0.22,0.44,0.3582,1,0.197,1,49,3
1,0,1,14,0,0.2,0.47,0.3284,1,0.1818,1,44,3
1,0,1,15,0,0.2,0.47,0.4179,1,0.1667,1,49,3
1,0,1,16,0,0.22,0.44,0.3284,1,0.197,1,68,3
1,0,1,17,0,0.2,0.47,0.3582,1,0.1818,1,139,3
1,0,1,18,0,0.2,0.47,0.5224,1,0.1515,1,137,3
1,0,1,19,0,0.18,0.47,0.4179,1,0.1515,1,83,3
1,0,1,20,0,0.16,0.5,0.3284,1,0.1364,1,56,3
1,0,1,21,0,0.16,0.55,0.3284,1,0.1364,1,57,3
1,0,1,22,0,0.16,0.55,0.4478,1,0.1212,1,33,3
1,0,1,23,0,0.14,0.59,0.4179,1,0.1061,1,20,3
1,0,1,0,0,0.14,0.59,0.2836,1,0.1212,1,7,4
1,0,1,1,0,0.14,0.5,0.2836,1,0.1212,1,2,4
1,0,1,2,0,0.14,0.5,0.3582,1,0.1212,1,2,4
1,0,1,3,0,0.14,0.5,0.3284,1,0.1212,1,3,4
1,0,1,4,0,0.14,0.5,0.2537,1,0.1212,1,4,4
1,0,1,5,0,0.14,0.5,0.2985,1,0.1212,1,3,4
1,0,1,6,0,0.12,0.54,0.1343,1,0.1515,1,28,4
1,0,1,7,0,0.12,0.54,0.1343,1,0.1515,1,72,4
1,0,1,8,0,0.14,0.5,0.194,1,0.1364,1,202,4
1,0,1,9,0,0.14,0.5,0.3284,1,0.1212,1,139,4
1,0,1,10,0,0.16,0.5,0.3582,2,0.1364,1,38,4
1,0,1,11,0,0.2,0.44,0.4478,2,0.1667,1,37,4
1,0,1,12,0,0.2,0.44,0.4179,1,0.1667,1,52,4
1,0,1,13,0,0.22,0.41,0.4478,1,0.197,1,83,4
1,0,1,14,0,0.22,0.41,0.3881,1,0.197,1,42,4
1,0,1,15,0,0.24,0.38,0.2985,1,0.2121,1,60,4
1,0,1,16,0,0.24,0.38,0.3582,1,0.2121,1,78,4
1,0,1,17,0,0.2,0.4,0.2836,1,0.1818,1,162,4
1,0,1,18,0,0.2,0.4,0.3284,1,0.1818,1,144,4
1,0,1,19,0,0.16,0.47,0.2537,1,0.1515,1,99,4
1,0,1,20,0,0.16,0.47,0.2239,1,0.1515,1,64,4
1,0,1,21,0,0.14,0.46,0.2985,1,0.1212,1,40,4
1,0,1,22,0,0.14,0.46,0.3284,1,0.1212,1,30,4
1,0,1,23,0,0.12,0.5,0.194,1,0.1364,1,15,4
1,0,1,0,0,0.12,0.5,0.194,1,0.1364,1,14,5
1,0,1,1,0,0.1,0.54,0.1642,1,0.1212,1,5,5
1,0,1,2,0,0.1,0.54,0.1343,1,0.1212,1,1,5
1,0,1,3,0,0.1,0.54,0.1045,1,0.1364,1,1,5
1,0,1,5,0,0.1,0.54,0.0896,1,0.1364,1,8,5
1,0,1,6,0,0.1,0.54,0,1,0.1818,1,17,5
1,0,1,7,0,0.1,0.74,0.1642,1,0.1212,1,70,5
1,0,1,8,0,0.12,0.68,0,1,0.1667,1,158,5
1,0,1,9,0,0.14,0.69,0.1343,1,0.1515,1,117,5
1,0,1,10,0,0.18,0.55,0.194,1,0.1818,1,44,5
1,0,1,11,0,0.18,0.51,0.2836,1,0.1667,1,53,5
1,0,1,12,0,0.2,0.44,0.2537,1,0.197,1,61,5
1,0,1,13,0,0.22,0.37,0.3881,1,0.197,1,77,5
1,0,1,14,0,0.22,0.41,0.2836,1,0.2121,1,64,5
1,0,1,15,0,0.24,0.38,0.1642,1,0.2424,1,68,5
1,0,1,16,0,0.22,0.41,0.1045,1,0.2424,1,90,5
1,0,1,17,0,0.22,0.41,0.1642,1,0.2273,1,159,5
1,0,1,18,0,0.2,0.47,0,1,0.2576,1,139,5
1,0,1,19,0,0.16,0.59,0.0896,1,0.197,1,92,5
1,0,1,20,0,0.18,0.59,0,1,0.2424,1,68,5
1,0,1,21,0,0.16,0.69,0,1,0.2273,1,52,5
1,0,1,22,0,0.16,0.69,0,2,0.2273,1,36,5
1,0,1,23,0,0.18,0.55,0,2,0.2424,1,27,5
1,0,1,0,0,0.18,0.55,0,1,0.2424,0,28,6
1,0,1,1,0,0.16,0.59,0.0896,2,0.197,0,20,6
1,0,1,2,0,0.16,0.59,0.0896,2,0.197,0,12,6
1,0,1,3,0,0.16,0.59,0,2,0.2273,0,8,6
1,0,1,4,0,0.16,0.59,0,2,0.2273,0,5,6
1,0,1,5,0,0.16,0.59,0,1,0.2273,0,1,6
1,0,1,6,0,0.14,0.63,0.1045,1,0.1667,0,3,6
1,0,1,7,0,0.14,0.63,0,1,0.2121,0,10,6
1,0,1,8,0,0.14,0.63,0.1343,1,0.1515,0,23,6
1,0,1,9,0,0.16,0.64,0.1343,1,0.1818,0,33,6
1,0,1,10,0,0.18,0.59,0.1642,1,0.197,0,59,6
1,0,1,11,0,0.2,0.55,0.2239,1,0.197,0,72,6
1,0,1,12,0,0.24,0.48,0.2239,1,0.2273,0,89,6
1,0,1,13,0,0.28,0.38,0.2985,1,0.2576,0,101,6
1,0,1,14,0,0.3,0.39,0.2836,1,0.2879,0,118,6
1,0,1,15,0,0.32,0.36,0.194,2,0.3182,0,129,6
1,0,1,16,0,0.34,0.34,0.194,2,0.3333,0,128,6
1,0,1,17,0,0.32,0.36,0.2836,2,0.303,0,83,6
1,0,1,18,0,0.3,0.45,0.2537,2,0.2879,0,84,6
1,0,1,19,0,0.32,0.39,0.2537,2,0.303,0,74,6
1,0,1,20,0,0.32,0.39,0.2537,2,0.303,0,41,6
1,0,1,21,0,0.32,0.39,0.2239,2,0.303,0,57,6
1,0,1,22,0,0.3,0.42,0.1045,2,0.3182,0,26,6
1,0,1,23,0,0.3,0.45,0.2836,1,0.2879,0,44,6
1,0,1,0,0,0.26,0.56,0,1,0.303,0,39,7
1,0,1,1,0,0.26,0.56,0.1343,1,0.2727,0,23,7
1,0,1,2,0,0.26,0.56,0.0896,1,0.2879,0,16,7
1,0,1,3,0,0.22,0.69,0,1,0.2727,0,15,7
1,0,1,4,0,0.26,0.56,0.1642,1,0.2576,0,1,7
1,0,1,5,0,0.26,0.56,0.1642,2,0.2576,0,2,7
1,0,1,6,0,0.26,0.56,0.1642,2,0.2576,0,1,7
1,0,1,7,0,0.24,0.56,0.2985,2,0.2121,0,3,7
1,0,1,8,0,0.22,0.55,0.2836,1,0.2121,0,18,7
1,0,1,9,0,0.22,0.51,0.2537,1,0.2121,0,32,7
1,0,1,10,0,0.22,0.51,0.2836,1,0.2121,0,79,7
1,0,1,11,0,0.24,0.44,0.2537,1,0.2273,0,93,7
1,0,1,12,0,0.24,0.41,0.2836,1,0.2121,0,104,7
1,0,1,13,0,0.26,0.35,0.2985,1,0.2273,0,118,7
1,0,1,14,0,0.28,0.36,0.2537,1,0.2727,0,91,7
1,0,1,15,0,0.26,0.38,0.2537,1,0.2424,0,113,7
1,0,1,16,0,0.24,0.38,0.2239,1,0.2273,0,99,7
1,0,1,17,0,0.22,0.37,0.2537,1,0.2121,0,105,7
1,0,1,18,0,0.2,0.4,0.1642,1,0.2121,0,67,7
1,0,1,19,0,0.18,0.47,0.1343,1,0.197,0,61,7
1,0,1,20,0,0.18,0.47,0.1642,1,0.197,0,57,7
1,0,1,21,0,0.18,0.51,0.1642,1,0.197,0,28,7
1,0,1,22,0,0.2,0.49,0.1343,2,0.2121,0,21,7
1,0,1,23,0,0.2,0.4,0.1045,2,0.2273,0,18,7
1,0,1,0,1,0.2,0.47,0.2239,2,0.197,0,17,1
1,0,1,1,1,0.2,0.44,0.194,2,0.197,0,16,1
1,0,1,2,1,0.18,0.43,0.2537,2,0.1667,0,8,1
1,0,1,3,1,0.18,0.43,0.194,2,0.1818,0,2,1
1,0,1,4,1,0.18,0.43,0.1343,2,0.197,0,3,1
1,0,1,5,1,0.18,0.43,0.1642,2,0.197,0,1,1
1,0,1,6,1,0.18,0.43,0.194,2,0.1818,0,5,1
1,0,1,7,1,0.16,0.5,0.1343,2,0.1818,0,13,1
1,0,1,8,1,0.16,0.47,0.2239,2,0.1515,0,33,1
1,0,1,9,1,0.16,0.47,0.2239,2,0.1515,0,47,1
1,0,1,10,1,0.16,0.5,0.2537,2,0.1515,0,57,1
1,0,1,11,1,0.16,0.55,0.194,2,0.1515,0,64,1
1,0,1,12,1,0.18,0.47,0.1343,2,0.197,0,80,1
1,0,1,13,1,0.18,0.47,0.1343,2,0.197,0,93,1
1,0,1,14,1,0.18,0.43,0.1045,2,0.2121,0,86,1
1,0,1,15,1,0.2,0.47,0.1642,2,0.2121,0,93,1
1,0,1,16,1,0.2,0.47,0.1642,2,0.2121,0,82,1
1,0,1,17,1,0.2,0.51,0.194,1,0.197,0,71,1
1,0,1,18,1,0.18,0.55,0.2537,2,0.1667,0,92,1
1,0,1,19,1,0.18,0.59,0.194,3,0.1818,0,60,1
1,0,1,20,1,0.16,0.8,0.194,3,0.1515,0,33,1
1,0,1,21,1,0.16,0.8,0.194,3,0.1515,0,27,1
1,0,1,22,1,0.14,0.93,0.2537,3,0.1212,0,13,1
